ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour,location,point,lt,ln,other
6045657717,11/1/2017 9:19,1635 N ASHLAND AVE Chicago IL,8e61ec7f3faa6884031c60edc447c53fc4a3b51dc3b42cdbac1cf2b455328132,IL,PAS,603024406,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5207972710,,SPEED,2017,11,9,"1635, North Ashland Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America","(41.91164255, -87.6674268118966, 0.0)",41.9116426,-87.6674268,1
7007588527,11/1/2017 9:20,5400 S ARCHER AVE Chicago IL,debdac374ae233ff7064901bee9d16d17a50efa7bc858b09ec30c6299b9e9831,IL,PAS,606294907,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,11/27/2017 0:00,VIOL,5151814270,,XERX,2017,11,9,"South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States of America","(41.847345, -87.6462267, 0.0)",41.8473450,-87.6462267,1
6045646761,11/1/2017 9:20,4053 W NORTH AVE Chicago IL,f67cfa9a50f09438d728815f6f59def23e97dd89e1810682442f90d7402761d8,IL,PAS,606442948,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,100,0,Notice,5/2/2018 0:00,DETR,5206722420,Liable,SPEED,2017,11,9,"4047-4053, West North Avenue, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60302, United States of America","(41.90961115, -87.7282650027715, 0.0)",41.9096112,-87.7282650,1
7007588503,11/1/2017 9:22,500 N COLUMBUS DRIVE Chicago IL,5ad4c55466b8240739939be07ed991f051e29844bbc75fafce337a2dae7eb598,IL,PAS,606154701,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5197618960,,XERX,2017,11,9,"North Columbus Drive, Loop, Chicago, Cook County, Illinois, 60601, United States of America","(41.8880978, -87.6205606, 0.0)",41.8880978,-87.6205606,1
7007588538,11/1/2017 9:22,3600 N CENTRAL AVENUE Chicago IL,1fac7d6c98adf540ee737dc223ee33a00b599ce53705ab8ab0ad6ab80daac6a4,IL,FFM,60051,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,-100,200,Paid,12/26/2017 0:00,DETR,5208988880,,XERX,2017,11,9,"3600, North Central Avenue, Martin Luther, Portage Park, Chicago, Cook County, Illinois, 60634, United States of America","(41.946911, -87.766902, 0.0)",41.9469110,-87.7669020,1
7007588548,11/1/2017 9:22,3600 N ELSTON AVE Chicago IL,94e42188b90d5fc80da69376ed97fa92857a3a994f3416031e80b4297adee223,IL,PAS,606513237,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,100,0,Court,12/7/2017 0:00,VIOL,5103088560,,XERX,2017,11,9,"3600, North Elston Avenue, Irving Park, Chicago, Cook County, Illinois, 60618, United States of America","(41.946788, -87.709246, 0.0)",41.9467880,-87.7092460,1
7007588562,11/1/2017 9:22,500 W ROOSEVELT ROAD Chicago IL,6c1de21e6c9d91c9c5157ba7a7dfa3f0931a1eaaf4882810d9d2598412434b1b,IL,PAS,606151580,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,162.66,81.34,Notice,11/16/2017 0:00,SEIZ,5205862790,,XERX,2017,11,9,"500, West Roosevelt Road, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States of America","(41.8675361, -87.63970282139, 0.0)",41.8675361,-87.6397028,1
6045657722,11/1/2017 9:22,630 S STATE Chicago IL,a61bc92571f4f28cc0c9bfff8972af71fca84d5e720dfeebb9940c901cd52c91,IL,PAS,606053622,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,1/7/2018 0:00,VIOL,5188545630,,SPEED,2017,11,9,"Chicago, Long Lake, Lake County, Illinois, 60041, United States","(42.371614, -88.125016, 0.0)",42.3716140,-88.1250160,1
6045646725,11/1/2017 9:22,3047 W JACKSON BLVD Chicago IL,4fd2f61eb9900025dd087d122a01abba92ff6c93cc074467398022f350032d99,IL,PAS,603024066,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/21/2017 0:00,VIOL,5209158000,,SPEED,2017,11,9,"3047, West Jackson Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America","(41.877271570334, -87.702716350565, 0.0)",41.8772716,-87.7027164,1
6045646724,11/1/2017 9:22,4429 N BROADWAY Chicago IL,172dc7f1b61d4e327e2cb7d2c4e0823bbc4d9dfc203f4e6174d7fbbd5f02de00,IL,CUB,606406229,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,FINL,5194383840,,SPEED,2017,11,9,"4423-4429, North Broadway, Buena Park, Uptown, Chicago, Cook County, Illinois, 60640, United States","(41.9625512, -87.6553525387973, 0.0)",41.9625512,-87.6553525,1
6045646763,11/1/2017 9:22,6226 W IRVING PARK RD Chicago IL,90d253af92024c5f38d6f52b2579c7916704ca5eae43278ccc65793a094e18c0,IL,PAS,600074138,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/20/2017 0:00,VIOL,5209158010,,SPEED,2017,11,9,"6226, West Irving Park Road, Portage Park, Chicago, Cook County, Illinois, 60634, United States of America","(41.95320055, -87.7828466512889, 0.0)",41.9532006,-87.7828467,1
7007588539,11/1/2017 9:23,400 E 31ST STREET Chicago IL,c69991e683250477ee217e987cd4eb6e39a55d64cddefad56de0ae3d0f1f8b22,IL,PAS,604452314,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,117.88,126.12,Notice,11/15/2017 0:00,FINL,5211476230,,XERX,2017,11,9,"400, East 31st Street, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","(41.838507, -87.616959, 0.0)",41.8385070,-87.6169590,1
7007588563,11/1/2017 9:24,1600 W CORTLAND ST Chicago IL,d3969916264160a30f7f8ae968bb986b6553caa955e83721d89ebbaa6312a2e5,IL,PAS,60647,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,3/3/2018 0:00,FINL,5213129380,Liable,XERX,2017,11,9,"1600, West Cortland Street, Logan Square, Chicago, Cook County, Illinois, 60622, United States of America","(41.916173, -87.669224, 0.0)",41.9161730,-87.6692240,1
6045646727,11/1/2017 9:24,4909 N CICERO AVE Chicago IL,5ee281a928b1530321f738cb9850242c640f56af7cde3e98ef0debd0f4e90c53,IL,PAS,606304042,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,1/17/2018 0:00,DETR,5188093200,,SPEED,2017,11,9,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588504,11/1/2017 9:25,4800 W PETERSON AVENUE Chicago IL,593c62aaee692e3c05a1894d9f28188275763a2d3f60df58004cfe446f2647d7,IL,PAS,600314745,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,11/30/2017 0:00,VIOL,5202632830,,XERX,2017,11,9,"4800, West Peterson Avenue, Sauganash, Forest Glen, Chicago, Cook County, Illinois, 60646, United States of America","(41.989926, -87.748492, 0.0)",41.9899260,-87.7484920,1
6045646731,11/1/2017 9:25,9618 S EWING AVE Chicago IL,dc8d910c6a4af6b99b524a02885c3fb6bc634538a27f98484f10719e2587e3c5,IL,PAS,60148,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/19/2017 0:00,,5044442080,,SPEED,2017,11,9,"9618, South Ewing Avenue, East Side, Chicago, Cook County, Illinois, 60617, United States","(41.7209425784234, -87.5353997068843, 0.0)",41.7209426,-87.5353997,1
6045646730,11/1/2017 9:25,4909 N CICERO AVE Chicago IL,0156df6aac7fd5f9c04ff64178263b7509b965ccd4a7397017310d02b7af5959,IL,PAS,60515,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/12/2017 0:00,VIOL,5209289890,,SPEED,2017,11,9,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588564,11/1/2017 9:26,400 N CENTRAL AVENUE Chicago IL,3a87d7d2af9f3a664310800d4d3555bea7406cd38c1f74d04687c33197db12a7,IL,PAS,60651,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5208988960,,XERX,2017,11,9,"400, North Central Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States","(41.888477, -87.765258, 0.0)",41.8884770,-87.7652580,1
6045646765,11/1/2017 9:26,6226 W IRVING PARK RD Chicago IL,2e417ab04a4bef769a635a3df0f13b08f725918f8426420fbe3cc4d9eb48f3c6,IL,PAS,605383454,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/24/2017 0:00,VIOL,5209272600,,SPEED,2017,11,9,"6226, West Irving Park Road, Portage Park, Chicago, Cook County, Illinois, 60634, United States of America","(41.95320055, -87.7828466512889, 0.0)",41.9532006,-87.7828467,1
6045657726,11/1/2017 9:26,7739 S WESTERN Chicago IL,f03ed153582a30295522db7c8cb9958400f654b0b5555679a78459770e799241,IL,PAS,605865736,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5208575200,,SPEED,2017,11,9,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588576,11/1/2017 9:26,7900 S STATE STREET Chicago IL,9cc34af6d33b1b4394dbe3ac6a34dfd1ea0f02203bfc6f49bb3cf9a1f04a15cc,IL,PAS,609142214,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/22/2018 0:00,DETR,5208989010,,XERX,2017,11,9,"South State Street, Near South Side, Chicago, Cook County, Illinois, 60616, United States of America","(41.8469922, -87.6267914, 0.0)",41.8469922,-87.6267914,1
6045646767,11/1/2017 9:27,6523 N WESTERN Chicago IL,8040faf8d872d0476b2ddb8c1118f25ee1d28a94b2f285e1969f78c1c95d9428,IL,PAS,606252744,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5209158050,,SPEED,2017,11,9,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
6045657730,11/1/2017 9:27,1117 S PULASKI RD Chicago IL,286b5148885e141b203f1417b271a31d7bbda091de03c44cdb273d4ccd795db0,IL,TMP,60623,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5208399260,,SPEED,2017,11,9,"1117, South Pulaski Road, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America","(41.8673599704585, -87.7253396226093, 0.0)",41.8673600,-87.7253396,1
7007588530,11/1/2017 9:28,848 W 87TH STREET Chicago IL,24aa1be5c8be19ed0b6a58a4abe7f2977c30448f9005e49add516a8f8fe683f9,IL,PAS,606212452,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/15/2017 0:00,VIOL,5208988850,,XERX,2017,11,9,"West 87th Street, Garden Homes, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","(41.7363823, -87.6249149, 0.0)",41.7363823,-87.6249149,1
7007588573,11/1/2017 9:28,1200 N PULASKI ROAD Chicago IL,992b6ea765feabd3a946775c42e6a72f9cbff43c99a8885018250f1843f60a11,IL,PAS,606441846,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/26/2017 0:00,DETR,5208988990,,XERX,2017,11,9,"North Pulaski Road, Brynford Park, North Park, Chicago, Cook County, Illinois, 60712, United States of America","(41.9936975, -87.7288814, 0.0)",41.9936975,-87.7288814,1
7007588583,11/1/2017 9:29,1 E 63RD ST Chicago IL,9b5b1f5cb491afa32f035fa405a6695d794445152a9e6faa2395148a67fb5912,IL,PAS,60609,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/7/2017 0:00,VIOL,5208989040,,XERX,2017,11,9,"1, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.779977, -87.625209, 0.0)",41.7799770,-87.6252090,1
7007588521,11/1/2017 9:29,1000 W HOLLYWOOD AVE Chicago IL,c8a08dd7a91ed0746d798c367052648f740ffaeac782a743d9daef5a1b7d2a36,IL,PAS,60525,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/15/2017 0:00,VIOL,5207893950,,XERX,2017,11,9,"1000, West Hollywood Avenue, Edgewater, Chicago, Cook County, Illinois, 60660, United States","(41.985599, -87.656142, 0.0)",41.9855990,-87.6561420,1
6045646770,11/1/2017 9:29,4053 W NORTH AVE Chicago IL,afc61c3e13a5fde088aab946baf93eff75911db26e4cc84d4c629a2d7d68b1be,IL,PAS,601533106,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,85.4,Paid,2/6/2018 0:00,FINL,5174230330,,SPEED,2017,11,9,"4047-4053, West North Avenue, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60302, United States of America","(41.90961115, -87.7282650027715, 0.0)",41.9096112,-87.7282650,1
7007588584,11/1/2017 9:30,1 E 63RD ST Chicago IL,cdf4df0006f9b57c378db191db0f3c68b94da73fb103e978b831c812c63daa9f,IL,PAS,606372678,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,0,Dismissed,1/2/2018 0:00,VIOL,5206855380,Not Liable,XERX,2017,11,9,"1, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.779977, -87.625209, 0.0)",41.7799770,-87.6252090,1
7007588534,11/1/2017 9:30,11100 S HALSTED ST Chicago IL,f3f3626f7f67668b604428c09aed197ee60b1b239ef02e0dc1baf7c0b0438f87,IL,PAS,606232168,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2/13/2018 0:00,FINL,5208988860,,XERX,2017,11,9,"South Halsted Street, North Englewood, Auburn Gresham, Chicago, Cook County, Illinois, 60628, United States of America","(41.7324502, -87.643453, 0.0)",41.7324502,-87.6434530,1
7007588565,11/1/2017 9:30,5600 W LAKE STREET Chicago IL,f934d5860c12030a260ecff8a37757f0964ae59361f3c32817f4577770ddbe85,IL,PAS,606512654,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,3/16/2018 0:00,DETR,5191354250,Liable,XERX,2017,11,9,"5600, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States","(41.887811, -87.765284, 0.0)",41.8878110,-87.7652840,1
6045646777,11/1/2017 9:31,4042 W ROOSEVELT RD Chicago IL,96a0d3a69622009b4c42d01fbe64e47ec4b45a0328e4417ecbfda8ef9acf08b0,IL,PAS,606442138,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/8/2017 0:00,VIOL,5194785100,,SPEED,2017,11,9,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
6045646779,11/1/2017 9:31,4909 N CICERO AVE Chicago IL,d9e596e857807473d6362e30423962eedde4ea0e58057258b9d0f01aaa3a9993,IL,PAS,60154,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,FINL,5194835470,,SPEED,2017,11,9,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045646778,11/1/2017 9:31,3843 S WESTERN Chicago IL,72fe86d88dd01d9359df766053658cdc4b6f879a5dec1a78c75ffcc6ec682cb7,IL,TRK,606324713,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/23/2017 0:00,SEIZ,5194010700,,SPEED,2017,11,9,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
6045646782,11/1/2017 9:32,4433 N WESTERN Chicago IL,6aae6ea5bcd0ddab9a30d7dcd2d30314fc89a40341d117591158441d079c2343,IL,PAS,60614,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,4/5/2018 0:00,FINL,5134729800,,SPEED,2017,11,9,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
6045646781,11/1/2017 9:32,4042 W ROOSEVELT RD Chicago IL,547a7494231f1907214a56ae3f27732bd8bb3b1473ba0e48985c2cd928daf8f7,IL,PAS,606444400,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5205864340,,SPEED,2017,11,9,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
6045657735,11/1/2017 9:34,3212 W 55TH ST Chicago IL,d704ef92d4e2e8d9d419b2269668ae91700f4828a90cbad85d45256942837724,WI,PAS,532072432,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,12/10/2017 0:00,,5209540920,,SPEED,2017,11,9,"3212, West 55th Street, Garfield Manor, Gage Park, Chicago, Cook County, Illinois, 60632, United States of America","(41.793589, -87.704006, 0.0)",41.7935890,-87.7040060,1
6045646785,11/1/2017 9:34,4042 W ROOSEVELT RD Chicago IL,bcbf050a06fcad41cf618674ebe5e3a299699634bb0ec2876d87919c947a39c8,IL,PAS,606232260,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5047144040,,SPEED,2017,11,9,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
6045657742,11/1/2017 9:38,1440 W CERMAK RD Chicago IL,8b63f3893d38984d393dfecf878feff9bb47a205e2fb0eded5b7adc3f457bad4,IL,PAS,604398949,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/28/2017 0:00,VIOL,5202363050,,SPEED,2017,11,9,"West Cermak Road, Lower West Side, Chicago, Cook County, Illinois, 60623, United States of America","(41.8520256, -87.687711, 0.0)",41.8520256,-87.6877110,1
6045646797,11/1/2017 9:39,3843 S WESTERN Chicago IL,73d2dc66d39449c4e2aea80125e92557d02e07e2b3fc73e2adfca54d5572a3ad,IL,TRK,606292324,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/12/2017 0:00,VIOL,5186942800,,SPEED,2017,11,9,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007588617,11/1/2017 9:40,100 N CICERO AVENUE Chicago IL,ff32be3ffe6890cd1665a1d58174fa3c9d05857dd69e9ddfcdff50211570ac5a,IL,PAS,60137,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/1/2017 0:00,VIOL,5208989140,,XERX,2017,11,9,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
6045646805,11/1/2017 9:40,4042 W ROOSEVELT RD Chicago IL,81fee12feff9628c77d82aa7c34fd09aea045d11cf0d8db4f29a2725d5dde611,IL,PAS,606121044,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209158110,,SPEED,2017,11,9,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8664652, -87.7006136, 0.0)",41.8664652,-87.7006136,1
7007588545,11/1/2017 9:42,5500 S WESTERN AVE Chicago IL,75381d466690e04aa512422aad5e24b11974ba8269018e723486b611b5e71e0c,IL,PAS,60624,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/16/2017 0:00,SEIZ,5207423730,,XERX,2017,11,9,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7210113, -87.682063, 0.0)",41.7210113,-87.6820630,1
7007588531,11/1/2017 9:43,5400 S ARCHER AVE Chicago IL,282782cd929ee96d091e80034f3928c29e2c0b1c21e6ed539d91248764c9e4cd,IL,PAS,606171033,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5188479550,,XERX,2017,11,9,"South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States of America","(41.847345, -87.6462267, 0.0)",41.8473450,-87.6462267,1
6045646811,11/1/2017 9:44,4831 W LAWRENCE AVE Chicago IL,f6feb55cfe8d66a1ff8f2d09584eba083b26ec6499178368e1a7916d3338bb90,IL,PAS,60025,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5208350520,,SPEED,2017,11,9,"West Lawrence Avenue, Ravenswood, Uptown, Chicago, Cook County, Illinois, 60640, United States","(41.9689051, -87.6674952, 0.0)",41.9689051,-87.6674952,1
7007588499,11/1/2017 9:44,4000 N AUSTIN AVENUE Chicago IL,b90780a4446cc57ca95f919c9d6d30f499f67e3df5c735eeeaa73b9d9a21a37c,IL,PAS,606411423,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2/23/2018 0:00,FINL,5208988780,,XERX,2017,11,9,"4000, North Austin Avenue, Martin Luther, Portage Park, Chicago, Cook County, Illinois, 60634, United States of America","(41.953177, -87.77689, 0.0)",41.9531770,-87.7768900,1
7007588532,11/1/2017 9:45,5400 S ARCHER AVE Chicago IL,01832dfe13f22f45e3b4538f05de37ac824e375c20c32160029850cf7e69e959,IL,PAS,606234526,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/7/2017 0:00,VIOL,5196752440,,XERX,2017,11,9,"South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States of America","(41.847345, -87.6462267, 0.0)",41.8473450,-87.6462267,1
6045646815,11/1/2017 9:46,1111 N HUMBOLDT Chicago IL,63c623ddb3f1ff7a4e1b353eafd67eae86c8e0e9ab2224d1985eb2eb7414eda2,IL,PAS,605462128,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/21/2017 0:00,VIOL,5181116820,,SPEED,2017,11,9,"1111, North Humboldt Drive, Humboldt Park, West Town, Chicago, Cook County, Illinois, 60622, United States of America","(41.9005119100125, -87.7022474350459, 0.0)",41.9005119,-87.7022474,1
7007588524,11/1/2017 9:46,1000 W HOLLYWOOD AVE Chicago IL,9bc9dd11b9fc13b6d268b26960b3bba14fbd96c044411241a08a7c460eb00345,IL,TRK,60609,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/20/2018 0:00,DETR,5183801380,,XERX,2017,11,9,"1000, West Hollywood Avenue, Edgewater, Chicago, Cook County, Illinois, 60660, United States","(41.985599, -87.656142, 0.0)",41.9855990,-87.6561420,1
6045657845,11/1/2017 9:47,5440 W GRAND Chicago IL,533830a03ac63e580d8bcbe005f328e48c7c10d563f54f6716721363edb09a1b,IL,PAS,606086014,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,SEIZ,5204876730,,SPEED,2017,11,9,"groupe scolaire Chicago Paris, Provinciale 17, Nkong-Zem, Menoua, Ouest, Cameroun","(5.47029485, 10.0900173295077, 0.0)",5.4702949,10.0900173,1
7007588566,11/1/2017 9:47,5600 W LAKE STREET Chicago IL,624d4896dbaffcb1b73eeccc3e08794f946fd836082cf761ec603f5f5002c93d,IL,PAS,60623,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/16/2017 0:00,DLS,5188826980,,XERX,2017,11,9,"5600, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States","(41.887811, -87.765284, 0.0)",41.8878110,-87.7652840,1
6045646816,11/1/2017 9:48,4124 W FOSTER AVE Chicago IL,32fb7453d9a287030dc11d8fe8c20793e1f3d9ad7c52640804443477512980c2,IL,PAS,600154053,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/29/2017 0:00,VIOL,5208416990,,SPEED,2017,11,9,"West Foster Avenue, Bowmanville, Lincoln Square, Chicago, Cook County, Illinois, 9020, United States of America","(41.9758766, -87.6923525, 0.0)",41.9758766,-87.6923525,1
6045657850,11/1/2017 9:48,4041 W CHICAGO AVE Chicago IL,8bbfe242730e14b0a874b75157aeaac2981227c989a75a059941c402571b1d81,IL,PAS,601602642,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/23/2017 0:00,VIOL,5193237380,,SPEED,2017,11,9,"West Chicago Avenue, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654-5799, United States of America","(41.8964748, -87.6434139, 0.0)",41.8964748,-87.6434139,1
