ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour
7007588228,2017-11-01 03:08:00,5200 N NAGLE,22f75ca473d9f4c0f897dd8ec80bcbaf35f23ee4ff71516ac4a4d5ee0e9b8a56,IL,PAS,606402310,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-12 00:00:00,DETR,5208965720,,XERX,2017,11,3
7007588283,2017-11-01 03:09:00,6700 S WESTERN AVENUE,7183dd3d0893aebdf2f9d3742d5df1524e482bbf761a0fb6e644f82f02e4ccdd,IL,PAS,600893722,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-22 00:00:00,DETR,5207950370,,XERX,2017,11,3
7007588269,2017-11-01 03:13:00,5200 W FULLERTON AVENUE,cae8401e571e5f177316cb4da99fd1b19763217a3009f26fd2939c8927f76cc0,IL,PAS,60647,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,SEIZ,5206049240,,XERX,2017,11,3
7007588245,2017-11-01 03:15:00,400 S WESTERN AVENUE,c3d32a97eb1205a947297e0d8cbc80e0bdb6e0c3eef92063a074ffee4fcd1fec,IL,PAS,606081703,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-27 00:00:00,DETR,5174916050,,XERX,2017,11,3
7007588287,2017-11-01 03:18:00,1 E 63RD ST,a8f1f9e6d1014f7402c8a26ad6e3f9122f0a97bc3ea2425596d670828bf0802d,IL,PAS,60201,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,SEIZ,5206620760,,XERX,2017,11,3
7007588261,2017-11-01 03:19:00,2400 W 55TH STREET,9f27f66a0d7ef56b723fd1c42f5237facbeda024e5c784d436ffdc02a62adafd,IL,PAS,60632,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-04 00:00:00,VIOL,5209471450,,XERX,2017,11,3
7007588270,2017-11-01 03:31:00,2000 W DIVISION,2d06e19787a7674a33f51b96dac13f4241a5e441f05a995b3a8e95640068109c,IL,PAS,60610,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,SEIZ,5208569210,,XERX,2017,11,3
7007588353,2017-11-01 05:21:00,2800 N WESTERN AVENUE,ef9610e48bc6eb36dd712ae6fe39ff0954dae3d115fb049174fd9630c7d22138,IL,PAS,60615,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-02 00:00:00,DETR,5208043810,,XERX,2017,11,5
7007588357,2017-11-01 05:22:00,7900 S HALSTED STREET,567c8a06753b62f1ec6645ddb53bc5788f3cf8534e0cdeb71646ea990a447ee2,IL,PAS,606175750,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,2017-11-15 00:00:00,SEIZ,5211640680,,XERX,2017,11,5
7007588349,2017-11-01 05:24:00,3200 N LAKESHORE DRIV,9b9d3c811d073a4c2a211b4c2feb3c1be5e725185989ed16bc2a260214152418,IL,LIV,606594401,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-22 00:00:00,DETR,5191686420,Liable,XERX,2017,11,5
7007588356,2017-11-01 05:25:00,4700 S KEDZIE AVE,9d1c77a2fe6a4749942e2b07357725f0039ee65768ce6f9ca7338b94de7df40d,IL,PAS,60629,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-21 00:00:00,DETR,5205504570,,XERX,2017,11,5
7007588363,2017-11-01 05:27:00,1 E 79TH STREET,72888ee06c333594014fa0529490e1d8706490bf271a29f10df6ef5904acae3e,IL,PAS,60619,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-19 00:00:00,DETR,5202596580,,XERX,2017,11,5
7007588316,2017-11-01 05:32:00,6300 S KEDZIE AVE,ff20375893a6e4a0428db2faa2e877b8b1655ce8167722fa0be20acb90851f91,IL,PAS,606293412,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-02 00:00:00,VIOL,5181399740,,XERX,2017,11,5
7007588299,2017-11-01 05:33:00,6400 W FULLERTON AVENU,a256d3afe7f66734d0bd98b0df6517393c1cd2eef5c4acef3140221d1783ebd1,IL,PAS,606393610,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-22 00:00:00,DETR,5208965870,,XERX,2017,11,5
7007588350,2017-11-01 05:33:00,8700 S LAFAYETTE AVEN,27be4df1031f221622accad7a855987b89936cda318ce10855cf7ab64d04385f,IL,PAS,606174928,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-11 00:00:00,VIOL,5208805480,,XERX,2017,11,5
7007588368,2017-11-01 05:36:00,4400 W OGDEN AVENUE,5c7c2ce550d50b034b0c4598bfac7c34690a166e2d944224cc4629a14d0dade0,IL,PAS,60804,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5208966050,,XERX,2017,11,5
7007588366,2017-11-01 05:37:00,1 E 63RD ST,be8ec37b287876bf6c953dace6ba59e8cde195d65d3cf61c976a1fa0329177a6,IL,PAS,606392043,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-03-23 00:00:00,DETR,5177369300,,XERX,2017,11,5
7007588358,2017-11-01 05:39:00,9500 S HALSTED STREET,182ce61b3b482e69c0442b9c59cd5bdda7083d9096ecebde45f5fdeb148061df,IL,PAS,604285432,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,SEIZ,5207739980,,XERX,2017,11,5
7007588298,2017-11-01 05:41:00,2800 N CALIFORNIA AVE,db4e5030e0fc27f1ec10aa85ede62cfab5a50a1cd3e678f556f6ce2ce3e33e75,IL,PAS,600676661,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-23 00:00:00,DETR,5208965860,,XERX,2017,11,5
7007588310,2017-11-01 05:42:00,1200 S PULASKI ROAD,250789a8e0e1c71fbc89f138aa10edea088be80ed6ef586b2a9e8336b3f0935c,IL,PAS,606292436,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-04 00:00:00,VIOL,5191440970,,XERX,2017,11,5
7007656354,2017-11-01 05:42:00,5232 N CENTRAL AVE,56f88cd1f51aea5266904f68f8591e564658e4573b1d3a3e65218ce62598bb70,IL,PAS,606464816,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-02-10 00:00:00,VIOL,5210421890,,XERX,2017,11,5
7007588297,2017-11-01 05:43:00,3700 W IRVING PARK ROA,bb729b9ff595789cad4702f1790047bf9072288cdf4a4161a64d0bc6a3acaced,IL,PAS,606184126,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-16 00:00:00,SEIZ,5189100870,,XERX,2017,11,5
7007588312,2017-11-01 05:48:00,800 W FULLERTON AVENUE,4bc61aec01ed40da426f1291d2ae97c64305683e94cc5b11890fe03ec25bfb3e,IL,PAS,604152062,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-14 00:00:00,VIOL,5208965910,,XERX,2017,11,5
7007588340,2017-11-01 05:48:00,150 N SACRAMENTO BOUL,4921f0cdafb0536f4dfd86137702fdb698120cfc0b9a54f7c5320fc57f02587e,IL,TRK,601631407,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-01 00:00:00,VIOL,5204200910,,XERX,2017,11,5
7007588296,2017-11-01 05:49:00,4800 N CICERO AVENUE,991625a2f9bbe4bfd244e931cfbc4d94e2b636842be1708456ed413e3f73a48c,IL,PAS,60455,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5208108000,,XERX,2017,11,5
7007588290,2017-11-01 05:50:00,2400 W PETERSON,6c5ab5cda90385ebdeb308878d69d79b92072b72810e13ff17d58399e3d474b3,IL,PAS,606603630,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-11-28 00:00:00,VIOL,5208896060,,XERX,2017,11,5
7007588329,2017-11-01 05:51:00,800 W 99TH ST,a6ee530bbcd4ed1ba4593b00a46a6c225f431f828dc51b46253c58158ae2a634,IL,PAS,606551926,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-04 00:00:00,VIOL,5194226470,,XERX,2017,11,5
7007588369,2017-11-01 05:53:00,4400 W OGDEN AVENUE,507ab61bbd77f1bb3d21d33849e7e18537cb04823add76697bff0050a5e88863,IL,TRK,605866506,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-22 00:00:00,DETR,5208966060,,XERX,2017,11,5
7007588380,2017-11-01 05:56:00,4200 S CICERO AVENUE,92fb98f1efe8e498e8a2247b914e88686b3c5a86a99cb485ef45ad55708f0a8c,IL,PAS,601042402,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,2017-11-15 00:00:00,SEIZ,5095613810,,XERX,2017,11,5
7007588359,2017-11-01 05:56:00,7600 S STONY ISLAND A,affb8200a3b976b9e06ff4f96bcd83584fcc37b37ba6adc1cb2bed71532d5748,IL,PAS,606491781,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-16 00:00:00,SEIZ,5197901060,,XERX,2017,11,5
7007616711,2017-11-01 05:57:00,9500 S JEFFERY AVE,80dea732d0f9f80f24ff017b2f2b641c87bc964307320f41163fc90023f51e51,IL,TRK,606445249,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-13 00:00:00,VIOL,5203731460,,XERX,2017,11,5
7007588370,2017-11-01 05:57:00,4400 W OGDEN AVENUE,fe454b63d11820d4f67b08e4c7ac34dfec95b674ba03cb990e86d98578c298cd,IL,PAS,606513960,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-22 00:00:00,DETR,5204537690,,XERX,2017,11,5
7007588302,2017-11-01 05:58:00,3600 N CICERO AVENUE,1d3750af4e75bbe08fc183e2ce4bf2793b48b3cb3bd26a0b07820d4497c917f5,IL,PAS,606341739,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5208965890,,XERX,2017,11,5
7007588308,2017-11-01 05:59:00,2400 N WESTERN AVENUE,80d6e30b329430844385bac4bf2231f07171c1a26a4dac0f6fba09e057f585de,IL,PAS,604874608,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-11 00:00:00,DETR,5202361720,,XERX,2017,11,5
6045646263,2017-11-01 06:00:00,6226 W IRVING PARK RD,0b8778415ae3dc6896fa587badc30923f57365a2136b8584a508cc4767efa7a2,IL,PAS,601762461,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157030,,SPEED,2017,11,6
7007588323,2017-11-01 06:01:00,4400 W GRAND AVE,c774843bb66554963553270b578dbb90567f2672b1162b29d9db286fe188e0a0,IL,PAS,606392732,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-09 00:00:00,DETR,5209102570,,XERX,2017,11,6
6045646266,2017-11-01 06:01:00,3200 S ARCHER AVE,54d92ac13e8afceb7634d271366b68dc1603d49d3aebb9f540b99b4b7a6fa148,IL,PAS,606404048,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-26 00:00:00,VIOL,5209157040,,SPEED,2017,11,6
6045646265,2017-11-01 06:01:00,8345 S ASHLAND AVE,eeb89f2f6bc691586f15b985560a0fd4185c856f2dd4dc1db3ec1c2a83837de4,IL,PAS,604383634,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-11-29 00:00:00,VIOL,5171527130,,SPEED,2017,11,6
6045646264,2017-11-01 06:01:00,4909 N CICERO AVE,2dd7f49d92069be61d1d72f2078c4d6aaa56aec041c2428498af185377d4ce8e,IL,PAS,60119,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-13 00:00:00,VIOL,5208356190,,SPEED,2017,11,6
6045646267,2017-11-01 06:02:00,2443 N ASHLAND,e380c9b90a9dc87e2ce5c1c9a5b7c70f0c8b1a5cb9f8d429a89621c9eccd1287,IL,PAS,60614,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,2018-02-19 00:00:00,FINL,5209157050,,SPEED,2017,11,6
6045646268,2017-11-01 06:03:00,7422 S JEFFERY,08a1591f5be27c785e2892ea583e642c5977ee901324702771a27b7aa136b8a9,IL,TRT,61930,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-14 00:00:00,VIOL,5209157060,,SPEED,2017,11,6
6045646269,2017-11-01 06:04:00,4909 N CICERO AVE,1c7a1d1d3b9009cce7b9da556585625b6a3afeefd440a659b919505900a6dbfe,IL,PAS,606253245,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-02-01 00:00:00,DETR,5188879170,,SPEED,2017,11,6
6045646271,2017-11-01 06:05:00,4909 N CICERO AVE,bf591bebf0b5ffd2a10496cdc60ee76457fafcfba930bbce0845c1265e4a445c,IL,PAS,60559,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157070,,SPEED,2017,11,6
6045646270,2017-11-01 06:05:00,8318 S ASHLAND AVE,45136da5d2375e6199d79658cf733a92f0dd338ba22de1abd6ef41cacbda2c37,IL,TRK,618021260,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5201374580,,SPEED,2017,11,6
7007588339,2017-11-01 06:06:00,1000 W HOLLYWOOD AVE,b9d6cda0b939426a3e0be8f69f0d9a2eef56f3e6fe2f81c453f93478668f2346,IL,PAS,60645,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2018-03-26 00:00:00,FINL,5208966010,,XERX,2017,11,6
6045646273,2017-11-01 06:06:00,6250 W FULLERTON,448372eac72906c78fde6e9c2f2cf31d67547aca9b562c7bd378e979588a1b93,IL,PAS,606143335,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157080,,SPEED,2017,11,6
6045646272,2017-11-01 06:06:00,3843 S WESTERN,2de1488eb7a7fbf65bd185e964c7b4af96a6f3e2d2b2840e5b6556b089d19cbd,IL,PAS,606201151,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-17 00:00:00,DETR,5201367440,,SPEED,2017,11,6
7007588360,2017-11-01 06:07:00,7600 S STONY ISLAND A,77659f7e02a4421bda94a53e2420e0f21f0714469388a6bc9a2ecdefb118b8e5,IL,TRK,606177012,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,SEIZ,5191804860,,XERX,2017,11,6
6045646276,2017-11-01 06:07:00,1142 W IRVING PARK,1b9d349a371d95e62c3ad19172923375fb6eb5a9e177d7e538780318ddd6b11b,IL,PAS,60628,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157090,,SPEED,2017,11,6
6045646275,2017-11-01 06:07:00,2443 N ASHLAND,acefb08b6afe551af35d170f86d310eeabd265a52ddbc971881e009b4cbcfc12,IL,PAS,606551330,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-01 00:00:00,VIOL,5207843330,,SPEED,2017,11,6
6045646274,2017-11-01 06:07:00,4053 W NORTH AVE,11fc2de2ac2f2d74555edb9f235c913f10ae436d19585617d2801e1a31ce1c6c,IL,PAS,606511152,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-03-29 00:00:00,DETR,5209289600,Liable,SPEED,2017,11,6
6045646278,2017-11-01 06:08:00,449 N COLUMBUS DR,886146ef32798b2138e56184282d137da13144ddc0295d9f5783649b7e10d2e0,IL,PAS,60649,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157100,,SPEED,2017,11,6
7007588351,2017-11-01 06:08:00,30 W 87TH STREET,7eb34cf6c27cc37b6fe4c7deafa7695cfb6b0ccfbf0f6a090b323e470300a498,IL,TRK,604533679,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-11 00:00:00,DETR,5208966020,,XERX,2017,11,6
6045646279,2017-11-01 06:09:00,2443 N ASHLAND,8ebe3dbee3090ab38a75ea92c7173742d0f8540664f9373c92822d67cca26a9b,IL,PAS,605275975,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209271810,,SPEED,2017,11,6
6045646281,2017-11-01 06:10:00,6909 S KEDZIE,437fe780e9a1d318fd63ebacd9527769380fd7ca42614f0fd0cdcd9b2ed550b8,IL,PAS,60426,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5206402220,,SPEED,2017,11,6
6045646280,2017-11-01 06:10:00,2705 W IRVING PARK,948ffea7567f973f8663319ba557148ad5e78c814f9942c0a471c45f8924fb37,IL,TRK,601011844,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5194488340,,SPEED,2017,11,6
7007588337,2017-11-01 06:11:00,1600 W DIVISION STREET,7715b485e119ce1ba7cd4de0908dc993d9effb0a62e4ad7fbf95d4b6cfc3d535,IL,PAS,60622,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-12 00:00:00,VIOL,5208049460,,XERX,2017,11,6
7007588331,2017-11-01 06:12:00,800 W NORTH AVENUE,8015643643bd697215795c3a15a645a5953bb9f3af6fff19977a66db153b9abf,IL,PAS,600442546,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-03 00:00:00,DETR,5208965980,,XERX,2017,11,6
6045646283,2017-11-01 06:12:00,115 N OGDEN,bff902abf577bbfa783a875c110f814cd180432fa4a8a266e989d6c35a076623,IL,PAS,60181,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209289610,,SPEED,2017,11,6
6045646286,2017-11-01 06:12:00,450 N COLUMBUS DR,50d527400366caced6eb2d6ebd522a91fe431ab4a40f93e77c789aeb06f5c120,IL,PAS,60611,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-04 00:00:00,VIOL,5208194800,,SPEED,2017,11,6
6045646285,2017-11-01 06:12:00,5471 W HIGGINS,1fd7eda9ecbde7bfcb3dd9c7de831b45c699641dd762d620e5e3a15d9ef48ee5,IL,PAS,606474215,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-19 00:00:00,DETR,5209157110,,SPEED,2017,11,6
6045646284,2017-11-01 06:12:00,2443 N ASHLAND,9bf4054fb15e8b2d61e9e4982b8a05b1e767ff8cd97e0bf87951576df1523753,IL,FFM,606223139,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2018-01-04 00:00:00,DETR,5144055160,,SPEED,2017,11,6
6045646287,2017-11-01 06:14:00,2912 W ROOSEVELT,731ba422bf6a3d54dd1b53d344802a1a9102137c437185993cddd99ada126787,IL,PAS,60612,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209289620,,SPEED,2017,11,6
6045646288,2017-11-01 06:17:00,5816 W JACKSON,4d97e4f3e65318fcf20a5acb24f8b5e25023074de61997046ebd7acc25a98dc2,IL,PAS,601533318,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5192153200,,SPEED,2017,11,6
6045646289,2017-11-01 06:18:00,1142 W IRVING PARK,f05e034b0dff51ecd4368f94e8f0dc7e93e74aa801640165678d69108fec0888,IL,PAS,600852311,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157130,,SPEED,2017,11,6
6045646290,2017-11-01 06:19:00,5330 S COTTAGE GROVE,bd2e5d701b04baa3b6031589086688adadfba3a09ac340cce82aff1d4d48f6ae,IL,PAS,60069,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157140,,SPEED,2017,11,6
6045646291,2017-11-01 06:22:00,5885 N RIDGE AVE,1240e1996726c6770d2d717c4264fd52dc7a013e7fe0226de19bf05c964a710e,IL,TXI,60618,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,0,Dismissed,2017-11-24 00:00:00,VIOL,5044442220,Not Liable,SPEED,2017,11,6
7007588311,2017-11-01 06:23:00,1600 W IRVING PARK ROA,bd52449c07170fcc9c48ffdc97db19bff66ac45caafa636c8219b04fd7903981,MI,PAS,49546,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-18 00:00:00,VIOL,5209527800,,XERX,2017,11,6
6045646293,2017-11-01 06:23:00,8318 S ASHLAND AVE,0def65c773b52176da96c7ee423b79cb2e0532e9b5f56a61b3891632fccf128c,IL,TOW,606322405,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5205510720,,SPEED,2017,11,6
6045646292,2017-11-01 06:23:00,3137 W PETERSON,97384159ca9e14af340367ef3574cffcb4a5530df9f313ccd5b73ac72c0a89c4,IL,TRK,600043860,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209238170,,SPEED,2017,11,6
7007588371,2017-11-01 06:24:00,4400 W OGDEN AVENUE,5c9bdaa062d51788c7171c7afc35d7b5411b70e089552ec7993811c60c7d2e11,IL,PAS,601534108,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-29 00:00:00,DETR,5205497740,,XERX,2017,11,6
6045646296,2017-11-01 06:24:00,2443 N ASHLAND,f4553bf7135094e8b5e91b6aa998860b7c36ca65f60ad3216c3f8d9c18ec0e9e,IL,PAS,590120000,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-05 00:00:00,VIOL,5165135590,,SPEED,2017,11,6
6045646295,2017-11-01 06:24:00,2080 W PERSHING,430c9ee7dd45b2b85ce72709c56e000d58cfe1e6c9c6d8a5d2de6bdefdb0e9bb,IL,PAS,604304305,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157150,,SPEED,2017,11,6
6045646298,2017-11-01 06:25:00,1142 W IRVING PARK,c9c0bcdf2e40e8569853ebd45506e886b1650b35ed081307f71d54a3e551428f,IL,PAS,605174600,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157160,,SPEED,2017,11,6
6045646297,2017-11-01 06:25:00,4831 W LAWRENCE AVE,ce6947756cd573ff31bfc960f492dedd68e69eb41e63ad0fd655d07814ea7924,IL,PAS,606312416,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209289630,,SPEED,2017,11,6
6045646301,2017-11-01 06:26:00,5529 S WESTERN,24b8e388ee3e26bce0c16bb44958935bccdfc8edf91d68ac0b0aa6aa7c23631f,IL,PAS,608035838,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-14 00:00:00,VIOL,5209157170,,SPEED,2017,11,6
6045646300,2017-11-01 06:26:00,5330 S COTTAGE GROVE,6eb664442e9ff9ebf15af76ea4e69f127ddc45089c37f34571e20d6d31bbe148,IL,PAS,604191045,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,149.9,50.1,Notice,2017-11-22 00:00:00,SEIZ,5147449020,,SPEED,2017,11,6
6045646302,2017-11-01 06:27:00,2712 W IRVING PARK,723a27f31710813ccca053befc83be1f09065692f45f6692aa839cdaca524f73,IL,PAS,60625,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-21 00:00:00,DETR,5197349400,,SPEED,2017,11,6
6045646303,2017-11-01 06:28:00,2917 W ROOSEVELT,f2eb16c9f41c5cae268faac2b2268af554e584d0bf9734e805160b26dc85118a,IL,PAS,603042365,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5206438060,,SPEED,2017,11,6
6045646304,2017-11-01 06:29:00,4909 N CICERO AVE,ad47be32b55d4a77c66d4dc6b3d5ce99cd199570e0f229c07d169905c474b90b,IL,PAS,603021233,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-26 00:00:00,VIOL,5209157180,,SPEED,2017,11,6
7007588328,2017-11-01 06:29:00,600 S CICERO AVENUE,c0f17cf827d55cf4b770052a61d15fb9857a6ba5e82405326bf87bc0a236a8b5,IL,PAS,606441736,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5181575900,,XERX,2017,11,6
7007588291,2017-11-01 06:30:00,2400 W PETERSON,83d6c926e3ce01e165f20a8c10ebbb81f8a98256a85300b186881c9c91a1bdd7,IL,PAS,60626,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5208965830,,XERX,2017,11,6
7007588303,2017-11-01 06:30:00,5200 N SHERIDAN ROAD,d26d240aa21c26bc694af953e88a778c1caad41ebf2b3dd0c1b5b777cf97ac9d,IL,PAS,60659,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-08 00:00:00,VIOL,5207065010,,XERX,2017,11,6
6045646306,2017-11-01 06:30:00,4620 W BELMONT AVE,ff8dc2c1d3855929bb2e09868efeffb214d98359be100f9a8b1c366634a844ef,IL,PAS,60639,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209157190,,SPEED,2017,11,6
6045646305,2017-11-01 06:30:00,3843 S WESTERN,bd97b7133d0bea0d9a1933e82d4aa9147708c6b61013bd54c62e812eb6af721d,IL,PAS,608043728,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-05 00:00:00,VIOL,5208821630,,SPEED,2017,11,6
